ID,nr,date,persTag,sex,fn_role
1743,1264,1406-02-27,pe__helena_pognerin_StB_III_1264,f,weisend/rep
1744,1264,1406-02-27,pe__ulrich_tuchscherer_StB_III_1264,m,witness
1745,1264,1406-02-27,pe__michael_tuchscherer_StB_III_1264,m,witness
1746,1264,1406-02-27,pe__niklas_tuchscherer_StB_III_1264,m,witness
1747,1271,1406-03-09,pe__margarethe_chuntterin_StB_III_1271,f,weisend
1748,1271,1406-03-09,pe__stephan_lichtkamrer_StB_III_1271,m,witness
1749,1271,1406-03-09,pe__stephan_pewtler_StB_III_1271,m,witness
1750,1271,1406-03-09,pe__jakob_strenikcher_StB_III_1271,m,gewiesen
1751,1271,1406-03-09,pe__bartholomaeus_StB_III_1271,m,gewiesen
1752,1271,1406-03-09,pe__martin_chuntter_StB_II_935,m,weisend/other
1753,1273,1406-03-09,pe__anna_kamrerin_StB_III_1273,f,weisend
1754,1273,1406-03-09,pe__heinrich_kamrer_StB_I_80,m,weisend/other
1755,1273,1406-03-09,pe__jakob_gunser_StB_I_136,m,witness
1756,1273,1406-03-09,pe__erasmus_malczer_StB_III_1273,m,witness
1757,1273,1406-03-09,pe__jakob_kettner_StB_III_1273,m,gewiesen
1758,1273,1406-03-09,pe__konrad_kettner_StB_III_1273,m,gewiesen/other
1759,1273,1406-03-09,pe__margarethe_puttreichin_StB_III_1273,f,gewiesen
1760,1273,1406-03-09,pe__johann_puttreich_StB_III_1273,m,gewiesen/other
1761,1277,1406-03-16,pe__anna_hungerpergerin_StB_III_1277,f,weisend
1762,1277,1406-03-16,pe__ulrich_hungerperger_StB_III_1277,m,weisend/other
1763,1277,1406-03-16,pe__niklas_osterreicher_StB_III_1277,m,witness
1764,1277,1406-03-16,pe__konrad_eybenholczer_StB_III_1277,m,witness
1765,1277,1406-03-16,pe__elisabeth_hungerpergerin_StB_III_1277,f,gewiesen
1766,1277,1406-03-16,pe__michael_hungerperger_StB_III_1277,m,gewiesen/other
1767,1279,1406-03-18,pe__margarethe_menesdorffin_StB_III_1279,f,weisend
1768,1279,1406-03-18,pe__peter_menesdorff_StB_III_1279,m,weisend/other
1769,1279,1406-03-18,pe__wunsam_rymer_StB_III_1279,m,witness
1770,1279,1406-03-18,pe__simon_rymer_StB_III_1279,m,witness
1771,1279,1406-03-18,pe__katharina_seuberleichin_StB_II_888,f,gewiesen
1772,1279,1406-03-18,pe__stephan_seuberleich_StB_II_888,m,gewiesen/other
1773,1280,1406-03-18,pe__elisabeth_eysneinin_StB_III_1280,f,weisend
1774,1280,1406-03-18,pe__friedrich_eysnein_StB_III_1280,m,weisend/other
1775,1280,1406-03-18,pe__michael_herwart_StB_II_988,m,witness
1776,1280,1406-03-18,pe__niklas_hewler_StB_I_422,m,witness
1777,1280,1406-03-18,pe__brigitta_kekchin_StB_III_1280,f,gewiesen
1778,1280,1406-03-18,pe__heinrich_kekch_StB_III_1280,m,gewiesen/other
1779,1281,1406-03-18,pe__katharina_horndlerin_StB_III_1281,f,weisend
1780,1281,1406-03-18,pe__niklas_horndler_StB_III_1281,m,weisend/other
1781,1281,1406-03-18,pe__margarethe_rymerin_StB_III_1281,f,weisend
1782,1281,1406-03-18,pe__heinrich_rymer_StB_III_1281,m,weisend/other
1783,1281,1406-03-18,pe__konrad_von_czwentendorff_StB_III_1281,m,witness
1784,1281,1406-03-18,pe__niklas_pernger_StB_III_1281,m,witness
1785,1281,1406-03-18,pe__anna_stichlin_StB_III_1281,f,gewiesen
1786,1281,1406-03-18,pe__bernhard_stichl_StB_III_1281,m,gewiesen/other
1787,1283,1406-03-30,pe__heinrich_cheuffel_StB_III_1283,m,weisend
1788,1283,1406-03-30,pe__ludwig_cheufel_StB_III_1283,m,weisend
1789,1283,1406-03-30,pe__christian_vischer_StB_II_1107,m,witness
1790,1283,1406-03-30,pe__peter_schonhawer_StB_III_1283,m,witness
1791,1283,1406-03-30,pe__elisabeth_wagenknechtin_StB_II_974,f,gewiesen
1792,1283,1406-03-30,pe__meinhard_wagenknecht_StB_II_974,m,gewiesen/other
1793,1286,1406-04-01,pe__elisabeth_poglin_StB_II_1206,f,weisend
1794,1286,1406-04-01,pe__georg_pogl_StB_II_1206,m,weisend/other
1795,1286,1406-04-01,pe__jakob_zway_phunt_StB_III_1286,m,witness
1796,1286,1406-04-01,pe__bartholomaeus_fleischakcher_StB_III_1286,m,witness
1797,1286,1406-04-01,pe__anna_chanzlerin_StB_III_1286,f,gewiesen
1798,1286,1406-04-01,pe__thomas_chanzler_StB_III_1286,m,gewiesen/other
1799,1286,1406-04-01,pe__katharina_nuedungin_StB_III_1286,f,gewiesen
1800,1286,1406-04-01,pe__martin_nuedung_StB_III_1286,m,gewiesen/other
1801,1289,1406-04-20,pe__kunigunde_rydentalerin_StB_III_1289,f,weisend
1802,1289,1406-04-20,pe__martin_rydentaler_StB_III_1289,m,weisend/other
1803,1289,1406-04-20,pe__herwig_zigelprenner_StB_III_1289,m,witness
1804,1289,1406-04-20,pe__thomas_dekcher_StB_III_1289,m,witness
1805,1289,1406-04-20,pe__margarethe_lederpekchin_StB_III_1289,f,gewiesen
1806,1289,1406-04-20,pe__niklas_lederpekch_StB_II_834,m,gewiesen/other
1807,1300,1406-06-08,pe__christian_drescher_StB_III_1300,m,weisend
1808,1300,1406-06-08,pe__niklas_zerrer_StB_II_871,m,witness
1809,1300,1406-06-08,pe__niklas_hemerl_StB_III_1300,m,witness
1810,1300,1406-06-08,pe__stephan_drescher_StB_II_871,m,gewiesen
1811,1300,1406-06-08,pe__agnes_weinreichin_StB_II_871,f,gewiesen
1812,1300,1406-06-08,pe__stephan_weinreich_StB_II_871,m,gewiesen/other
1813,1303,1406-06-23,pe__anna_weischophffin_StB_III_1303,f,weisend
1814,1303,1406-06-23,pe__peter_weischophff_StB_III_1303,m,weisend/other
1815,1303,1406-06-23,pe__elisabeth_aserin_StB_III_1303,f,weisend
1816,1303,1406-06-23,pe__johann_aser_StB_III_1303,m,weisend/other
1817,1303,1406-06-23,pe__peter_zekl_StB_III_1303,m,witness
1818,1303,1406-06-23,pe__paul_wagendrussel_StB_I_479,m,witness
1819,1303,1406-06-23,pe__johann_von_altenburg_StB_III_1303,m,gewiesen
1820,1307,1406-08-04,pe__stephan_poll_StB_III_1307,m,weisend
1821,1307,1406-08-04,pe__ulrich_selmann_StB_III_1307,m,witness
1822,1307,1406-08-04,pe__johann_lodenhawser_StB_III_1307,m,witness
1823,1307,1406-08-04,pe__katharina_pollin_StB_III_1307,f,gewiesen
1824,1307,1406-08-04,pe__niklas_poll_StB_III_1307,m,gewiesen/other
1825,1307,1406-08-04,pe__jakob_chettner_StB_III_1307,m,gewiesen
1826,1307,1406-08-04,pe__konrad_chettner_StB_III_1307,m,gewiesen
1827,1307,1406-08-04,pe__johann_chettner_StB_III_1307,m,gewiesen
1828,1311,1406-08-18,pe__katharina_holtschusterin_StB_III_1311,f,weisend
1829,1311,1406-08-18,pe__andreas_holtschuster_StB_III_1311,m,weisend/other
1830,1311,1406-08-18,pe__niklas_von_lengpach_StB_III_1311,m,witness
1831,1311,1406-08-18,pe__leopold_zimerman_StB_III_1311,m,witness
1832,1311,1406-08-18,pe__konrad_von_starchenberg_StB_III_1311,m,gewiesen
1833,1344,1406-10-31,pe__christine_federlin_StB_III_1344,f,weisend
1834,1344,1406-10-31,pe__ulrich_federl_StB_III_1344,m,weisend/other
1835,1344,1406-10-31,pe__niklas_gundl_StB_III_1344,m,witness
1836,1344,1406-10-31,pe__johann_gruenpekch_StB_III_1344,m,witness
1837,1344,1406-10-31,pe__anna_StB_III_1344,f,gewiesen
1838,1344,1406-10-31,pe__otto_wachsgiesser_StB_III_1344,m,gewiesen/other
1839,1349,1406-11-09,pe__anna_gusterin_StB_I_199,f,weisend
1840,1349,1406-11-09,pe__niklas_guster_StB_I_199,m,weisend/other
1841,1349,1406-11-09,pe__konrad_hainspekch_StB_III_1349,m,witness
1842,1349,1406-11-09,pe__ulrich_peynagl_StB_III_1349,m,witness
1843,1349,1406-11-09,pe__elisabeth_schrannmaisterin_StB_III_1349,f,gewiesen
1844,1358,1406-12-09,pe__friedrich_fuchsel_StB_III_1358,m,weisend
1845,1358,1406-12-09,pe__johann_pesttlein_StB_III_1358,m,witness
1846,1358,1406-12-09,pe__niklas_teufel_StB_III_1358,m,witness
1847,1358,1406-12-09,pe__heinrich_vetter_StB_III_1358,m,witness
1848,1358,1406-12-09,pe__niklas_fuchsel_StB_III_1358,m,gewiesen
1849,1358,1406-12-09,pe__christian_fuchsel_StB_III_1358,m,gewiesen
1850,1358,1406-12-09,pe__andreas_koch_StB_II_655,m,gewiesen
1851,1358,1406-12-09,pe__kunigunde_am_ort_StB_III_1358,f,gewiesen
1852,1358,1406-12-09,pe__erhard_am_ort_StB_III_1358,m,gewiesen/other
1853,1358,1406-12-09,pe__anna_StB_III_1358,f,gewiesen
1854,1358,1406-12-09,pe__johann_fuchsl_StB_III_1358,m,gewiesen/other
1855,1364,1407-01-13,pe__wendelmut_schroterin_StB_III_1364,f,weisend
1856,1364,1407-01-13,pe__hermann_schroter_StB_III_1364,m,weisend/other
1857,1364,1407-01-13,pe__jakob_schroter_StB_III_1364,m,witness
1858,1364,1407-01-13,pe__thomas_schroter_StB_III_1364,m,witness
1859,1364,1407-01-13,pe__schirlinger_schuster_StB_III_1364,m,witness
1860,1364,1407-01-13,pe__elisabeth_ungerlin_StB_III_1364,f,gewiesen
1861,1364,1407-01-13,pe__niklas_ungerl_StB_III_1364,m,gewiesen/other
1862,1368,1407-01-27,pe__kolomann_lengenawer_StB_III_1368,m,weisend
1863,1368,1407-01-27,pe__laurenz_hager_StB_III_1368,m,witness
1864,1368,1407-01-27,pe__gilg_mullner_StB_III_1368,m,witness
1865,1368,1407-01-27,pe__michael_gresl_StB_III_1368,m,witness
1866,1368,1407-01-27,pe__anna_snaytlin_StB_III_1368,f,gewiesen
1867,1368,1407-01-27,pe__konrad_snaytl_StB_III_1368,m,gewiesen/other
1868,1369,1407-01-27,pe__matthias_von_graben_StB_III_1369,m,weisend
1869,1369,1407-01-27,pe__cordula_von_graben_StB_III_1369,f,weisend/rep
1870,1369,1407-01-27,pe__niklas_kramer_StB_II_1092,m,witness
1871,1369,1407-01-27,pe__niklas_rokerstorffer_StB_III_1369,m,witness
1872,1369,1407-01-27,pe__anna_pettziechen_StB_III_1369,f,gewiesen
1873,1369,1407-01-27,pe__peter_pettziechen_StB_III_1369,m,gewiesen/other
1874,1369,1407-01-27,pe__ulrich_pettziechen_StB_III_1369,m,gewiesen/other
1875,1369,1407-01-27,pe__konrad_rose_StB_II_1172,m,gewiesen
1876,1372,1407-02-05,pe__margarethe_von_werdarn_StB_III_1372,f,weisend
1877,1372,1407-02-05,pe__philipp_von_werdarn_StB_III_1372,m,weisend/other
1878,1372,1407-02-05,pe__niklas_chorndler_StB_III_1372,m,weisend
1879,1372,1407-02-05,pe__andreas_chorndler_StB_III_1372,m,weisend/rep
1880,1372,1407-02-05,pe__pankraz_chorndler_StB_III_1372,m,weisend/rep
1881,1372,1407-02-05,pe__johann_rippl_StB_III_1372,m,witness
1882,1372,1407-02-05,pe__niklas_choler_StB_III_1372,m,witness
1883,1372,1407-02-05,pe__heinrich_choler_StB_III_1372,m,witness
1884,1372,1407-02-05,pe__christian_unger_StB_III_1372,m,witness
1885,1372,1407-02-05,pe__michael_chorndler_StB_III_1372,m,gewiesen
1886,1372,1407-02-05,pe__katharina_tuchschererin_StB_III_1372,f,gewiesen
1887,1372,1407-02-05,pe__peter_tuchscherer_StB_III_1372,m,gewiesen/other
1888,1373,1407-02-08,pe__thomas_chrewzz_StB_III_1373,m,weisend
1889,1373,1407-02-08,pe__georg_staynschaber_StB_III_1373,m,witness
1890,1373,1407-02-08,pe__niklas_chramer_StB_III_1373,m,witness
1891,1373,1407-02-08,pe__heinrich_chutreiber_StB_III_1373,m,gewiesen
1892,1373,1407-02-08,pe__jakob_staynschaber_StB_III_1373,m,gewiesen
1893,1374,1407-02-21,pe__agnes_scheuberin_StB_III_1374,f,weisend
1894,1374,1407-02-21,pe__johann_scheuber_StB_III_1374,m,weisend/other
1895,1374,1407-02-21,pe__niklas_lang_StB_III_1374,m,witness
1896,1374,1407-02-21,pe__johann_schrimphf_StB_III_1374,m,witness
1897,1374,1407-02-21,pe__martin_swancz_StB_III_1374,m,gewiesen
1898,1379,1407-02-22,pe__anna_rewtenhauserin_StB_III_1379,f,weisend
1899,1379,1407-02-22,pe__johann_rewtenhauser_StB_III_1379,m,weisend/other
1900,1379,1407-02-22,pe__johann_snode_StB_III_1379,m,witness
1901,1379,1407-02-22,pe__peter_pauchat_StB_III_1379,m,witness
1902,1379,1407-02-22,pe__friedrich_pluerrer_StB_III_1379,m,gewiesen
1903,1389,1407-03-15,pe__elisabeth_von_ysper_StB_III_1389,f,weisend
1904,1389,1407-03-15,pe__jakob_von_ysper_StB_III_1389,m,weisend/other
1905,1389,1407-03-15,pe__niklas_spet_StB_III_1389,m,weisend
1906,1389,1407-03-15,pe__markhard_chugler_StB_I_284,m,witness
1907,1389,1407-03-15,pe__meinhard_pawngartner_StB_III_1389,m,witness
1908,1389,1407-03-15,pe__jakob_giesser_StB_III_1389,m,gewiesen
1909,1389,1407-03-15,pe__niklas_cheser_StB_I_360,m,gewiesen
1910,1390,1407-03-16,pe__michael_schonn_StB_III_1390,m,weisend
1911,1390,1407-03-16,pe__johann_schonn_StB_III_1390,m,weisend
1912,1390,1407-03-16,pe__niklas_schonn_StB_I_390,m,weisend/other
1913,1390,1407-03-16,pe__martin_chern_StB_I_581,m,witness
1914,1390,1407-03-16,pe__martin_prunner_StB_III_1390,m,witness
1915,1390,1407-03-16,pe__brigitta_StB_III_1390,f,gewiesen
1916,1390,1407-03-16,pe__niklas_cheser_StB_I_360,m,gewiesen
1917,1392,1407-03-16,pe__wendelmut_schrondl_StB_III_1392,f,weisend
1918,1392,1407-03-16,pe__niklas_schrondl_StB_III_1392,m,weisend/other
1919,1392,1407-03-16,pe__konrad_phister_StB_III_1392,m,witness
1920,1392,1407-03-16,pe__markhard_chugler_StB_I_284,m,witness
1921,1392,1407-03-16,pe__christine_chnaurinn_StB_III_1392,f,gewiesen
1922,1392,1407-03-16,pe__niklas_cheser_StB_I_360,m,gewiesen/other
1923,1392,1407-03-16,pe__margarethe_mayrynn_StB_III_1392,f,gewiesen
1924,1403,1407-04-26,pe__konrad_chuttner_StB_III_1403,m,weisend
1925,1403,1407-04-26,pe__konrad_munich_StB_III_1403,m,witness
1926,1403,1407-04-26,pe__peter_meschl_StB_III_1403,m,witness
1927,1403,1407-04-26,pe__johann_payr_StB_II_996,m,gewiesen
1928,1415,1407-05-24,pe__johann_pruderler_StB_III_1415,m,weisend
1929,1415,1407-05-24,pe__peter_pergmaister_StB_III_1415,m,witness
1930,1415,1407-05-24,pe__johann_pruel_StB_III_1415,m,witness
1931,1415,1407-05-24,pe__christian_preyner_StB_III_1415,m,gewiesen
1932,1415,1407-05-24,pe__ulrich_preyner_StB_III_1415,m,gewiesen/other
1933,1416,1407-05-24,pe__konrad_slosser_StB_III_1416,m,weisend
1934,1416,1407-05-24,pe__georg_dreisker_StB_III_1416,m,witness
1935,1416,1407-05-24,pe__wolfhard_schersmid_StB_III_1416,m,witness
1936,1416,1407-05-24,pe__simon_riemer_StB_III_1416,m,witness
1937,1416,1407-05-24,pe__siegfried_slosser_StB_III_1416,m,gewiesen
1938,1423,1407-07-07,pe__rudolf_smyd_StB_III_1423,m,weisend
1939,1423,1407-07-07,pe__niklas_chitel_StB_III_1423,m,witness
1940,1423,1407-07-07,pe__heinrich_pekch_StB_III_1423,m,witness
1941,1423,1407-07-07,pe__anna_langin_StB_III_1423,f,gewiesen
1942,1423,1407-07-07,pe__martin_lang_StB_III_1423,m,gewiesen/other
1943,1423,1407-07-07,pe__agnes_smydin_StB_III_1423,f,gewiesen
1944,1423,1407-07-07,pe__niklas_smyd_StB_III_1423,m,gewiesen
1945,1423,1407-07-07,pe__georg_smyd_StB_III_1423,m,gewiesen
1946,1423,1407-07-07,pe__eckart_smyd_StB_III_1423,m,gewiesen
1947,1423,1407-07-07,pe__johann_smyd_StB_III_1423,m,gewiesen
1948,1423,1407-07-07,pe__konrad_smyd_StB_III_1423,m,gewiesen
1949,1423,1407-07-07,pe__dietrich_smyd_StB_III_1423,m,gewiesen
1950,1423,1407-07-07,pe__martin_smyd_StB_III_1423,m,gewiesen
1951,1423,1407-07-07,pe__dorothea_kochin_StB_III_1423,f,gewiesen
1952,1423,1407-07-07,pe__wolfhard_koch_StB_III_1423,m,gewiesen/other
1953,1423,1407-07-07,pe__katharina_voglerin_StB_III_1423,f,gewiesen
1954,1423,1407-07-07,pe__johann_vogler_StB_III_1423,m,gewiesen/other
1955,1423,1407-07-07,pe__jakob_rebl_StB_III_1423,m,gewiesen
1956,1425,1407-07-19,pe__niklas_seybot_StB_III_1425,m,weisend
1957,1425,1407-07-19,pe__johann_flasche_StB_III_1425,m,witness
1958,1425,1407-07-19,pe__gerung_fritsche_StB_III_1425,m,witness
1959,1425,1407-07-19,pe__stephan_von_altach_StB_III_1425,m,gewiesen
1960,1425,1407-07-19,pe__gozzo_von_altach_StB_III_1425,m,gewiesen/other
1961,1430,1407-09-13,pe__michael_lechner_a_StB_III_1430,m,weisend
1962,1430,1407-09-13,pe__hermann_staudigl_StB_III_1430,m,witness
1963,1430,1407-09-13,pe__zacharias_von_hartperg_StB_III_1430,m,witness
1964,1430,1407-09-13,pe__michael_lechner_b_StB_III_1430,m,gewiesen
1965,1431,1407-09-14,pe__stephan_swab_StB_III_1431,m,weisend
1966,1431,1407-09-14,pe__konrad_swab_StB_III_1431,m,weisend/other
1967,1431,1407-09-14,pe__niklas_chalpfel_StB_II_979,m,witness
1968,1431,1407-09-14,pe__niklas_chobrer_StB_III_1431,m,witness
1969,1431,1407-09-14,pe__eckart_ledrer_StB_III_1431,m,gewiesen
1970,1438,1407-11-22,pe__gertrud_newndorfferin_StB_III_1438,f,weisend
1971,1438,1407-11-22,pe__johann_newndorffer_StB_III_1438,m,weisend/other
1972,1438,1407-11-22,pe__jakob_glaich_StB_III_1438,m,witness
1973,1438,1407-11-22,pe__bernhard_an_sarg_StB_III_1438,m,witness
1974,1438,1407-11-22,pe__niklas_keser_StB_III_1438,m,gewiesen
1975,1439,1407-11-22,pe__margarethe_prantesserin_StB_III_1439,f,weisend
1976,1439,1407-11-22,pe__friedrich_prantesser_StB_III_1439,m,weisend/other
1977,1439,1407-11-22,pe__jakob_keuffl_StB_III_1439,m,witness
1978,1439,1407-11-22,pe__peter_prewndel_StB_III_1818,m,witness
1979,1439,1407-11-22,pe__engel_schannin_StB_III_1439,f,gewiesen
1980,1439,1407-11-22,pe__johann_schann_StB_III_1439,m,gewiesen/other
1981,1439,1407-11-22,pe__gertrud_kollerin_StB_III_1439,f,gewiesen
1982,1439,1407-11-22,pe__johann_koller_StB_III_1439,m,gewiesen/other
1983,1440,1407-11-22,pe__peter_mayr_StB_III_1440,m,weisend
1984,1440,1407-11-22,pe__gilg_mayr_StB_III_1440,m,weisend
1985,1440,1407-11-22,pe__anna_mayrin_StB_III_1440,f,weisend/rep
1986,1440,1407-11-22,pe__martin_chern_StB_I_581,m,witness
1987,1440,1407-11-22,pe__martin_prunner_StB_III_1390,m,witness
1988,1440,1407-11-22,pe__niklas_mayr_StB_III_1440,m,gewiesen
1989,1440,1407-11-22,pe__niklas_cheser_StB_I_360,m,gewiesen
1990,1453,1408-01-24,pe__katharina_goltsmitin_StB_III_1453,f,weisend
1991,1453,1408-01-24,pe__laurenz_goltsmit_StB_III_1453,m,weisend/other
1992,1453,1408-01-24,pe__ulrich_von_nycolspurg_StB_III_1453,m,witness
1993,1453,1408-01-24,pe__ulrich_smid_StB_III_1453,m,witness
1994,1453,1408-01-24,pe__margarethe_StB_III_1453,f,gewiesen
1995,1453,1408-01-24,pe__peter_guldein_StB_III_1453,m,gewiesen
1996,1456,1408-01-26,pe__ulrich_schabenches_StB_III_1456,m,weisend
1997,1456,1408-01-26,pe__niklas_chalpfel_StB_II_979,m,witness
1998,1456,1408-01-26,pe__ortolf_schuster_StB_III_1456,m,witness
1999,1456,1408-01-26,pe__konrad_chabenches_StB_III_1456,m,gewiesen
2000,1456,1408-01-26,pe__eberhard_smid_StB_III_1456,m,gewiesen
2001,1456,1408-01-26,pe__konrad_leynberger_StB_III_1456,m,gewiesen/other
2002,1456,1408-01-26,pe__barbara_weidlingerin_StB_III_1456,f,gewiesen
2003,1456,1408-01-26,pe__peter_weidlinger_StB_III_1456,m,gewiesen/other
2004,1459,1408-02-03,pe__anna_ziegelmaisterin_StB_III_1459,f,weisend
2005,1459,1408-02-03,pe__andreas_ziegelmaister_StB_III_1459,m,weisend/other
2006,1459,1408-02-03,pe__jakob_held_StB_III_1459,m,witness
2007,1459,1408-02-03,pe__michael_staindl_StB_III_1459,m,witness
2008,1459,1408-02-03,pe__heinrich_ledelmacher_StB_III_1459,m,gewiesen
2009,1461,1408-02-08,pe__laurenz_weber_StB_III_1461,m,weisend
2010,1461,1408-02-08,pe__johann_stainhauser_StB_III_1461,m,witness
2011,1461,1408-02-08,pe__michael_von_gars_StB_III_1461,m,witness
2012,1461,1408-02-08,pe__margarethe_weberin_StB_III_1461,f,gewiesen
2013,1461,1408-02-08,pe__agnes_hebreinin_StB_III_1461,f,gewiesen
2014,1461,1408-02-08,pe__niklas_hebrein_StB_III_1461,m,gewiesen/other
2015,1462,1408-02-08,pe__peter_weckherl_StB_III_1462,m,weisend
2016,1462,1408-02-08,pe__markhard_chugler_StB_I_284,m,witness
2017,1462,1408-02-08,pe__siegfried_paugker_StB_III_1462,m,witness
2018,1462,1408-02-08,pe__friedrich_kircher_StB_III_1462,m,gewiesen
2019,1462,1408-02-08,pe__katharina_StB_III_1462,f,gewiesen
2020,1463,1408-02-08,pe__niklas_kurczfus_StB_III_1463,m,weisend
2021,1463,1408-02-08,pe__friedrich_seligensteter_StB_III_1463,m,witness
2022,1463,1408-02-08,pe__heinrich_sneyder_StB_III_1463,m,witness
2023,1463,1408-02-08,pe__elisabeth_kurczfusin_StB_III_1463,f,gewiesen
2024,1463,1408-02-08,pe__kunigunde_von_der_strigaw_StB_III_1463,f,gewiesen
2025,1463,1408-02-08,pe__niklas_von_der_strigaw_StB_III_1463,m,gewiesen/other
2026,1465,1408-02-21,pe__konrad_poschel_StB_III_1465,m,weisend
2027,1465,1408-02-21,pe__niklas_parchander_StB_III_1465,m,witness
2028,1465,1408-02-21,pe__niklas_in_dem_turm_StB_III_1465,m,witness
2029,1465,1408-02-21,pe__johann_poschel_StB_III_1465,m,gewiesen
2030,1465,1408-02-21,pe__niklas_von_der_ygla_StB_III_1465,m,gewiesen/other
2031,1465,1408-02-21,pe__mutter_niklas_von_der_ygla_StB_III_1465,f,gewiesen
2032,1472,1408-03-20,pe__elisabeth_genspaindlin_StB_III_1472,f,weisend
2033,1472,1408-03-20,pe__michael_genspaindl_StB_III_1472,m,weisend/other
2034,1472,1408-03-20,pe__georg_wagenchnecht_StB_III_1472,m,witness
2035,1472,1408-03-20,pe__johann_piberl_StB_III_1472,m,witness
2036,1472,1408-03-20,pe__mutter_elisabeth_genspaindlin_StB_III_1472,f,gewiesen
2037,1472,1408-03-20,pe__peter_vischer_StB_III_1472,m,gewiesen/other
2038,1472,1408-03-20,pe__mutter_peter_vischer_StB_III_1472,f,gewiesen
2039,1476,1408-04-27,pe__thomas_speyser_StB_III_1476,m,weisend
2040,1476,1408-04-27,pe__niklas_edelparcz_StB_III_1476,m,witness
2041,1476,1408-04-27,pe__martin_aczinger_StB_III_1476,m,witness
2042,1476,1408-04-27,pe__christian_speiser_StB_III_1476,m,gewiesen
2043,1483,1408-05-15,pe__elisabeth_furerin_StB_III_1483,f,weisend
2044,1483,1408-05-15,pe__andreas_furer_StB_III_1483,m,weisend/other
2045,1483,1408-05-15,pe__michael_silberprenner_StB_III_1483,m,witness
2046,1483,1408-05-15,pe__ulrich_goltslaher_StB_III_1483,m,witness
2047,1483,1408-05-15,pe__anna_vischlin_StB_III_1483,f,gewiesen
2048,1483,1408-05-15,pe__andreas_vischl_StB_III_1483,m,gewiesen/other
2049,1487,1408-06-26,pe__niklas_floinicz_StB_III_1487,m,weisend
2050,1487,1408-06-26,pe__ulrich_chursner_StB_III_1487,m,witness
2051,1487,1408-06-26,pe__wolfhard_chursner_StB_III_1487,m,witness
2052,1487,1408-06-26,pe__ulrich_tiweiner_StB_III_1487,m,gewiesen
2053,1488,1408-07-10,pe__elisabeth_furmannin_StB_III_1488,f,weisend
2054,1488,1408-07-10,pe__andreas_furman_StB_III_1488,m,weisend/other
2055,1488,1408-07-10,pe__heinrich_schepach_StB_I_243,m,witness
2056,1488,1408-07-10,pe__dietrich_glaser_StB_III_1488,m,witness
2057,1488,1408-07-10,pe__friedrich_harcz_StB_III_1488,m,gewiesen
2058,1488,1408-07-10,pe__johann_holl_StB_III_1488,m,gewiesen
2059,1506,1408-09-27,pe__martin_heilygensteter_StB_III_1506,m,weisend
2060,1506,1408-09-27,pe__paul_wagendrussel_StB_I_479,m,witness
2061,1506,1408-09-27,pe__thomas_smukcher_StB_III_1506,m,witness
2062,1506,1408-09-27,pe__mutter_martin_heilygensteter_StB_III_1506,f,gewiesen
2063,1506,1408-09-27,pe__konrad_varlauf_StB_III_1506,m,gewiesen/other
2064,1506,1408-09-27,pe__mutter_konrad_varlauf_StB_III_1506,f,gewiesen
2065,1507,1408-09-27,pe__elisabeth_stuchsin_StB_III_1507,f,weisend
2066,1507,1408-09-27,pe__konrad_innawer_StB_III_1507,m,witness
2067,1507,1408-09-27,pe__friedrich_von_hiersaw_StB_III_1507,m,witness
2068,1507,1408-09-27,pe__konrad_rampperstorffer_StB_II_1039,m,gewiesen
